3 GEO;19:35:00-20:25:00;Lab. de Informática 107;Quinta-feira;Modelagem de Banco de Dados;Prof. Ma. Yara da Cruz Ferreira
3 GEO;20:25:00-21:25:00;Lab. de Informática 107;Quinta-feira;Modelagem de Banco de Dados;Prof. Ma. Yara da Cruz Ferreira
3 GEO;21:25:00-22:15:00;Lab. de Informática 107;Quinta-feira;Modelagem de Banco de Dados;Prof. Ma. Yara da Cruz Ferreira
3 GEO;22:15:00-23:05:00;Sala Maker 110;Quinta-feira;Geodésia;Prof. Me. Adilson Rodolfo Neves
3 GEO;18:45:00-19:35:00;Lab. de Informática 107;Sexta-feira;Linguagem de Programação II;Prof. Me. Kenji Taniguchi
3 GEO;19:35:00-20:25:00;Lab. de Informática 107;Sexta-feira;Linguagem de Programação II;Prof. Me. Kenji Taniguchi
3 GEO;20:25:00-21:25:00;Lab. de Informática 107;Sexta-feira;Linguagem de Programação II;Prof. Me. Kenji Taniguchi
3 GEO;21:25:00-22:15:00;Lab. de Informática 107;Sexta-feira;Linguagem de Programação II;Prof. Me. Kenji Taniguchi
3 GEO;22:15:00-23:05:00;Lab. de Informática 107;Sexta-feira;Linguagem de Programação II;Prof. Me. Kenji Taniguchi
5 GEO;18:45:00-19:35:00;Lab. de Informática 107;Segunda-feira;Análise Ambiental;Prof. Msc. Jane Delane Verona
5 GEO;19:35:00-20:25:00;Lab. de Informática 107;Segunda-feira;Análise Ambiental;Prof. Msc. Jane Delane Verona
5 GEO;20:25:00-21:25:00;Lab. de Informática 107;Segunda-feira;Fundamentos da administração;Prof. Esp. Matheus de Oliveira Lorena
5 GEO;21:25:00-22:15:00;Lab. de Informática 107;Segunda-feira;Legislação;Prof. Esp. Matheus de Oliveira Lorena
5 GEO;22:15:00-23:05:00;Lab. de Informática 107;Segunda-feira;Legislação;Prof. Esp. Matheus de Oliveira Lorena
5 GEO;18:45:00-19:35:00;Lab. de Informática 107;Terça-feira;WebGIS;Prof. Me. Kenji Taniguchi
5 GEO;19:35:00-20:25:00;Lab. de Informática 107;Terça-feira;WebGIS;Prof. Me. Kenji Taniguchi
5 GEO;20:25:00-21:25:00;Lab. de Informática 107;Terça-feira;WebGIS;Prof. Me. Kenji Taniguchi
5 GEO;21:25:00-22:15:00;Lab. de Informática 107;Terça-feira;WebGIS;Prof. Me. Kenji Taniguchi
5 GEO;22:15:00-23:05:00;Lab. de Informática 107;Terça-feira;WebGIS;Prof. Me. Kenji Taniguchi
5 GEO;18:45:00-19:35:00;Lab. de Informática 107;Quarta-feira;Análise Ambiental;Prof. Msc. Jane Delane Verona
5 GEO;19:35:00-20:25:00;Lab. de Informática 107;Quarta-feira;Análise Ambiental;Prof. Msc. Jane Delane Verona
5 GEO;20:25:00-21:25:00;Lab. de Informática 101;Quarta-feira;Infra URB;Prof. Dr. Daniel José de Andrade
5 GEO;21:25:00-22:15:00;Lab. de Informática 101;Quarta-feira;Infra URB;Prof. Dr. Daniel José de Andrade
5 GEO;22:15:00-23:05:00;Lab. de Informática 101;Quarta-feira;Infra URB;Prof. Dr. Daniel José de Andrade
5 GEO;18:45:00-19:35:00;Sala Maker 110;Quinta-feira;Análise Espacial e MT;Prof. Esp. Matheus de Oliveira Lorena
5 GEO;19:35:00-20:25:00;Sala Maker 110;Quinta-feira;Análise Espacial e MT;Prof. Esp. Matheus de Oliveira Lorena
5 GEO;20:25:00-21:25:00;Sala Maker 110;Quinta-feira;Análise Espacial e MT;Prof. Esp. Matheus de Oliveira Lorena
5 GEO;21:25:00-22:15:00;Sala Maker 110;Quinta-feira;Análise Espacial e MT;Prof. Esp. Matheus de Oliveira Lorena
5 GEO;22:15:00-23:05:00;Sala Maker 110;Quinta-feira;Fundamentos da administração;Prof. Esp. Matheus de Oliveira Lorena
5 GEO;18:45:00-19:35:00;Lab. de Informática 101;Sexta-feira;Projetos 1;Prof. Dr. Nilton de Jesus
5 GEO;19:35:00-20:25:00;Lab. de Informática 101;Sexta-feira;Projetos 1;Prof. Dr. Nilton de Jesus
5 GEO;20:25:00-21:25:00;Lab. de Informática 101;Sexta-feira;Infra URB;Prof. Dr. Daniel José de Andrade
5 GEO;21:25:00-22:15:00;Lab. de Informática 101;Sexta-feira;Inglês V;Prof. Msc. Risleide Lucia dos Santos
5 GEO;22:15:00-23:05:00;Lab. de Informática 101;Sexta-feira;Inglês V;Prof. Msc. Risleide Lucia dos Santos
6 GEO;18:45:00-19:35:00;Lab. de Desenho e Topografia 02;Segunda-feira;Posicionamento por Satélite;Prof. Esp. Matheus de Oliveira Lorena
6 GEO;19:35:00-20:25:00;Lab. de Desenho e Topografia 02;Segunda-feira;Posicionamento por Satélite;Prof. Esp. Matheus de Oliveira Lorena
6 GEO;20:25:00-21:25:00;Lab. de Desenho e Topografia 02;Segunda-feira;Fotogrametria Analógica e Digital;Prof. Me. Adilson Rodolfo Neves
6 GEO;21:25:00-22:15:00;Lab. de Desenho e Topografia 02;Segunda-feira;Fotogrametria Analógica e Digital;Prof. Me. Adilson Rodolfo Neves
6 GEO;22:15:00-23:05:00;Lab. de Desenho e Topografia 02;Segunda-feira;Fotogrametria Analógica e Digital;Prof. Me. Adilson Rodolfo Neves
6 GEO;18:45:00-19:35:00;Lab. de Desenho e Topografia 02;Terça-feira;Cadastro Técnico Multifinalitário;Prof. Ma. Yara da Cruz Ferreira
6 GEO;19:35:00-20:25:00;Lab. de Desenho e Topografia 02;Terça-feira;Cadastro Técnico Multifinalitário;Prof. Ma. Yara da Cruz Ferreira
6 GEO;20:25:00-21:25:00;Lab. de Desenho e Topografia 02;Terça-feira;Geomarketing;Prof. Ma. Yara da Cruz Ferreira
6 GEO;21:25:00-22:15:00;Lab. de Desenho e Topografia 02;Terça-feira;Geomarketing;Prof. Ma. Yara da Cruz Ferreira
6 GEO;22:15:00-23:05:00;Lab. de Desenho e Topografia 02;Terça-feira;Geomarketing;Prof. Ma. Yara da Cruz Ferreira
6 GEO;18:45:00-19:35:00;Lab. de Desenho e Topografia 02;Quarta-feira;Integração e Análise de Dados Territoriais;Prof. Dr. Nilton de Jesus
6 GEO;19:35:00-20:25:00;Lab. de Desenho e Topografia 02;Quarta-feira;Integração e Análise de Dados Territoriais;Prof. Dr. Nilton de Jesus
6 GEO;20:25:00-21:25:00;Lab. de Desenho e Topografia 02;Quarta-feira;Fotogrametria Analógica e Digital;Prof. Me. Adilson Rodolfo Neves
6 GEO;21:25:00-22:15:00;Lab. de Desenho e Topografia 02;Quarta-feira;Inglês VI;Prof. Joanize Aparecida dos Santos Mohallem Paiva
6 GEO;22:15:00-23:05:00;Lab. de Desenho e Topografia 02;Quarta-feira;Inglês VI;Prof. Joanize Aparecida dos Santos Mohallem Paiva
6 GEO;18:45:00-19:35:00;Lab. de Desenho e Topografia 02;Quinta-feira;Projetos 2;Prof. Dra. Karen Espinosa
6 GEO;19:35:00-20:25:00;Lab. de Desenho e Topografia 02;Quinta-feira;Projetos 2;Prof. Dra. Karen Espinosa
6 GEO;20:25:00-21:25:00;Lab. de Desenho e Topografia 02;Quinta-feira;Georreferenciamento de Imóveis Rurais;Prof. Me. Adilson Rodolfo Neves
6 GEO;21:25:00-22:15:00;Lab. de Desenho e Topografia 02;Quinta-feira;Georreferenciamento de Imóveis Rurais;Prof. Me. Adilson Rodolfo Neves
6 GEO;22:15:00-23:05:00;Lab. de Desenho e Topografia 02;Quinta-feira;Geomarketing;Prof. Ma. Yara da Cruz Ferreira
6 GEO;18:45:00-19:35:00;Lab. de Desenho e Topografia 02;Sexta-feira;Padrões de Distribuição de Informações em SIG;Prof. Dr. Daniel José de Andrade
6 GEO;19:35:00-20:25:00;Lab. de Desenho e Topografia 02;Sexta-feira;Padrões de Distribuição de Informações em SIG;Prof. Dr. Daniel José de Andrade
